TWEET_ID,WORD_ID 
1147,16165
1148,5703
1148,19849
1148,9716
1148,12423
1148,13914
1148,20276
1148,15607
1148,4988
1148,1559
1148,17081
1148,16165
1149,16003
1149,8162
1149,7414
1149,20314
1149,19522
1149,15634
1149,6548
1149,12140
1149,5130
1149,1657
1149,12599
1149,16165
1150,14984
1150,19958
1150,10308
1150,15666
1150,21077
1150,2741
1150,14280
1151,17872
1151,18485
1151,7807
1151,11356
1151,10851
1151,5502
1151,9858
1151,1848
1151,10778
1151,10308
1151,16165
1152,5363
1152,1432
1152,16387
1152,13364
1152,13611
1152,8739
1152,17081
1152,1386
1152,16165
1153,16684
1153,5686
1153,5363
1153,9697
1153,4224
1153,6014
1153,11566
1153,16165
1154,18286
1154,12027
1154,14520
1154,3280
1155,21815
1155,15428
1155,11566
1155,15634
1155,3135
1155,10778
1155,4300
1155,2021
1155,11336
1156,13553
1156,246
1156,14272
1156,21636
1156,5791
1156,15025
1156,15730
1156,4982
1156,5703
1157,1664
1157,12139
1157,21502
1157,16825
1158,1664
1158,12139
1158,12628
1158,14272
1158,17050
1159,2418
1159,11916
1159,954
1159,3085
1159,5135
1159,9174
1159,16496
1159,19221
1159,2894
1159,11782
1159,4249
1159,18485
1159,7667
1160,7654
1160,7109
1160,11538
1160,5065
1160,16437
1160,18886
1160,16165
1161,14818
1161,12212
1161,11228
1161,19930
1161,3245
1161,4502
1161,18364
1161,19930
1161,11566
1161,13379
1161,16165
1162,20755
1162,11819
1162,14125
1162,3992
1162,19918
1162,778
1162,3435
1162,5382
1162,18104
1162,16165
1163,17858
1163,5891
1163,8739
1163,939
1163,9816
1163,14025
1163,5609
1163,9876
1163,15818
1163,5314
1163,16165
1164,1403
1164,11851
1164,14580
1164,5363
1164,11758
1164,16428
1164,8746
1164,3528
1164,4249
1164,18485
1164,7667
1165,10322
1165,10688
1165,5363
1165,10483
1165,2776
1165,17090
1165,11272
1165,16165
1166,5094
1166,18449
1166,8476
1166,6707
1166,14487
1166,13675
1166,16165
1167,18373
1167,15698
1167,1432
1167,12852
1167,14272
1167,8823
1167,17645
1167,18943
1167,21369
1167,18373
1167,227
1167,9206
1167,4249
1167,18485
1167,7667
1168,2162
1168,187
1168,21635
1168,16382
1168,938
1168,18068
1168,9587
1168,18032
1168,2894
1168,13206
1168,16165
1169,16003
1169,4391
1169,19237
1169,11352
1169,6156
1169,17121
1169,12628
1169,14272
1169,17050
1169,2894
1169,21038
1169,16165
1170,11538
1170,16879
1170,19983
1170,12628
1170,4709
1170,12762
1170,12059
1170,16165
1171,17833
1171,7986
1171,4614
1171,18382
1171,15634
1171,6548
1172,1432
1172,5363
1172,19522
1172,1386
1172,9161
1172,5398
1172,1848
1172,7376
1172,16165
1173,15014
1173,660
1173,13553
1173,17905
1173,17862
1173,10142
1173,4778
1173,2845
1174,12628
1174,14272
1174,17126
1174,5363
1174,15125
1175,5003
1175,2910
1175,15078
1175,4721
1175,13863
1175,3354
1175,11851
1175,7803
1175,7167
1175,16165
1176,2418
1176,18560
1176,6463
1176,18705
1176,16450
1176,20267
1176,7077
1176,8018
1176,11851
1176,7574
1177,2418
1177,1745
1177,331
1177,8647
1177,7109
1177,21528
1177,12628
1177,14272
1177,13057
1177,14759
1178,6145
1178,8366
1178,11851
1178,21831
1178,15364
1178,4612
1178,14816
1178,5486
1178,531
1178,16165
1179,20364
1179,12278
1179,21077
1179,10932
1179,16997
1179,18361
1179,16895
1179,9716
1179,13725
1180,635
1180,21762
1180,19502
1180,3314
1180,20755
1180,14152
1180,18418
1180,10508
1180,15224
1180,18329
1180,14336
1180,15296
1180,16165
1181,940
1181,17121
1181,11566
1181,18834
1181,18410
1181,16076
1182,9304
1182,19237
1182,8089
1182,10863
1182,376
1182,17248
1182,19849
1182,14856
1183,20665
1183,15730
1183,4982
1183,6556
1183,5896
1183,9292
1184,14194
1184,20403
1184,11927
1184,15182
1184,17166
1184,14974
1184,20328
1184,8596
1184,11106
1184,1542
1185,1664
1185,12139
1185,8907
1185,8355
1186,12165
1186,5891
1186,11780
1186,11851
1186,12869
1186,10960
1186,16428
1186,5994
1186,20093
1186,11757
1187,21636
1187,7129
1187,18709
1188,21797
1188,5896
1188,8089
1188,20755
1188,14385
1188,9542
1188,7012
1188,18418
1188,11286
1188,10990
1188,16165
1189,16830
1189,18314
1189,10483
1189,18500
1189,20524
1190,4716
1190,7109
1190,187
1190,3718
1190,7807
1190,3372
1190,18361
1190,12378
1190,8596
1190,16165
1191,2910
1191,1848
1191,225
1191,13277
1191,19460
1191,16350
1191,1540
1191,16165
1192,4249
1192,16026
1192,9230
1192,3011
1192,10844
1192,6019
1192,2394
1192,7724
1192,5260
1192,4249
1192,18485
1192,7667
1193,9688
1193,11436
1193,14111
1193,3951
1193,14025
1193,5609
1193,9876
1193,15818
1193,16165
1194,18270
1194,7058
1194,8305
1194,12679
1194,20633
1194,18500
1194,5363
1194,14930
1194,6838
1194,11538
1194,16008
1194,3956
1194,18778
1194,4249
1194,18485
1194,7667
1195,3010
1195,331
1195,9926
1195,20209
1195,312
1195,20930
1195,19084
1195,1037
1195,9454
1195,9926
1195,16165
1196,6014
1196,16557
1196,10841
1196,1540
1196,6455
1196,15141
1196,15538
1197,9766
1197,1580
1197,13930
1197,8089
1197,5363
1197,19958
1197,20035
1197,12628
1197,14272
1197,17126
1197,7109
1197,3918
1197,4643
1198,5891
1198,21304
1198,5947
1199,15538
1199,4778
1199,6165
1199,19243
1199,5160
1199,7833
1199,7833
1199,17143
1199,20166
1199,21680
1199,7543
1199,20775
1200,14311
1200,13863
1200,8366
1200,13863
1200,1169
1200,11021
1200,14311
1200,16266
1200,17099
1200,502
1200,20394
1200,6263
1200,534
1200,2505
1201,10446
1201,19081
1201,2418
1201,19873
1201,17862
1201,10141
1201,2427
1201,5134
1201,20437
1202,13076
1202,19081
1202,2418
1202,19873
1202,5134
1202,2427
1202,20437
1202,19003
1202,21083
1202,21875
1203,21779
1203,1540
1203,19926
1203,14052
1203,15182
1203,21283
1204,1721
1204,14827
1204,12955
1204,18991
1205,2847
1205,17088
1205,517
1205,19081
1205,2418
1205,19873
1205,16657
1205,14052
1205,5700
1205,5107
1205,17328
1205,14052
1205,21736
1205,7414
1206,13700
1206,11933
1206,10446
1207,18518
1207,2418
1207,9358
1207,14103
1207,2875
1207,18734
1208,20264
1208,13963
1208,21121
1209,21742
1209,1779
1209,5134
1209,2427
1209,20437
1209,18518
1209,13054
1209,14066
1210,20633
1210,4778
1210,1540
1210,1848
1211,11006
1211,20940
1211,19214
1211,15902
1212,18347
1212,18347
1212,2334
1212,17121
1212,9803
1213,9788
1213,3722
1213,18346
1213,4695
1213,17640
1213,9788
1213,17962
1213,4695
1213,21283
1213,8114
1214,12383
1214,19614
1214,1271
1214,20302
1215,13181
1215,6156
1215,6627
1215,11336
1215,14191
1215,4061
1215,649
1215,18728
1215,15029
1216,4922
1216,13659
1216,10227
1216,2427
1216,5134
1216,20437
1217,4250
1217,15428
1217,9697
1217,19243
1217,11566
1217,21566
1218,15182
1218,21566
1218,11320
1218,8971
1219,20554
1219,18518
1219,17862
1219,5134
1219,2427
1219,20437
1220,5128
1220,3937
1220,15170
1220,1546
1220,21636
1220,16578
1220,19719
1220,13447
1221,6403
1221,16210
1221,1834
1221,11670
1221,9554
1221,3229
1221,20544
1221,21820
1221,6072
1222,8616
1222,12117
1223,21263
1223,20215
1223,3013
1224,6548
1224,12117
1225,8647
1225,14052
1225,15894
1225,16855
1226,6403
1226,5160
1226,94
1226,6838
1226,441
1227,2872
1227,5703
1227,19873
1227,11347
1227,4778
1227,11114
1227,17472
1227,8089
1227,15885
1227,1481
1228,12057
1228,18172
1228,19958
1228,10984
1228,18172
1229,7120
1229,5046
1229,16776
1229,20680
1230,11721
1230,20735
1230,21303
1230,17534
1230,2172
1230,187
1230,10149
1230,227
1230,3570
1230,7803
1231,5702
1231,14141
1231,20570
1231,17166
1231,21680
1231,21076
1231,15182
1231,7641
1232,15621
1232,18108
1233,949
1233,6539
1233,13200
1233,15621
1233,18108
1233,19522
1234,11721
1234,20735
1234,21303
1234,17534
1234,2172
1234,187
1234,10149
1234,227
1234,3570
1234,7803
1235,11286
1235,93
1235,19422
1235,18472
1235,11006
1235,5014
1235,7389
1235,2910
1235,8975
1235,10602
1235,16656
1235,5363
1235,14063
1235,17498
1235,14827
1236,19081
1236,3501
1236,14115
1236,10479
1236,14063
1236,11974
1237,729
1237,4778
1237,2622
1238,21566
1239,18108
1239,15621
1239,5327
1239,14832
1239,7803
1239,13553
1239,9105
1239,111
1239,20074
1240,16680
1240,19243
1240,1514
1240,11557
1240,9697
1241,20217
1241,1169
1241,8843
1241,6651
1242,10890
1242,11336
1242,19579
1242,946
1243,19579
1243,946
1243,17862
1243,12016
1244,8616
1244,15182
1244,17166
1244,2364
1244,20314
1244,20544
1244,18324
1244,7058
1245,10921
1245,11357
1245,12108
1246,18518
1246,17862
1246,1027
1246,12628
1246,10034
1247,6999
1247,21566
1248,8593
1249,8823
1249,17645
1249,20321
1249,13448
1249,16749
1249,9859
1249,17534
1249,15045
1250,17249
1250,21566
1250,16640
1250,21015
1251,9603
1251,10293
1251,16640
1251,21015
1252,4356
1252,9850
1253,17862
1253,11885
1253,17862
1253,8366
1253,6455
1253,17862
1253,8366
1253,19287
1253,21566
1253,6548
1253,3013
1253,5714
1254,15621
1254,15312
1254,13360
1254,1721
1254,15844
1254,19308
1254,5678
1254,5160
1255,15378
1255,477
1255,8661
1255,2845
1255,2427
1255,5134
1255,20437
1256,17862
1256,10141
1256,2427
1256,5134
1256,20437
1257,8616
1257,15538
1257,15884
1257,6284
1258,8616
1258,15538
1258,15884
1258,6284
1259,6503
1259,15538
1259,19885
1260,8089
1260,1190
1260,17729
1260,3971
1260,15312
1260,9697
1260,8936
1261,13659
1261,18518
1261,14628
1261,15141
1261,19886
1261,9697
1261,2427
1261,5134
1261,19934
1261,19003
1262,14012
1262,6014
1262,11503
1263,17862
1263,11885
1263,17862
1263,8366
1263,6455
1263,17862
1263,8366
1263,19287
1263,21566
1263,6548
1263,3013
1263,5714
1264,1436
1264,11019
1264,17821
1264,13777
1264,93
1264,8567
1265,19522
1265,8971
1265,4259
1265,11807
1265,6556
1265,14496
1266,1403
1266,5134
1266,21912
1266,1979
1267,10446
1267,14978
1268,4778
1268,8528
1268,18518
1269,6548
1269,6928
1269,19917
1269,5160
1269,786
1269,14944
1269,10496
1269,4620
1269,21248
1269,1879
1270,15538
1270,1436
1270,20680
1270,1590
1270,11258
1270,6897
1271,6548
1271,6928
1271,19917
1271,5160
1271,786
1271,14944
1271,10496
1271,4620
1271,21248
1271,1879
1272,2875
1272,9594
1273,18518
1273,17862
1273,10149
1274,15428
1274,9333
1274,1734
1274,5327
1274,14759
1274,10386
1274,17797
1274,8018
1275,15428
1275,9697
1275,11067
1275,20865
1275,16155
1275,14856
1275,7376
1275,15538
1275,9532
1276,18518
1276,14827
1276,8528
1276,5134
1276,2427
1276,20437
1277,9697
1277,2365
1277,8897
1277,6802
1277,4455
1277,10616
1278,14827
1279,15428
1279,9697
1279,11067
1279,20865
1279,16155
1279,14856
1279,7376
1279,15538
1279,9532
1280,15428
1280,9333
1280,1734
1280,5327
1280,14759
1280,10386
1280,17797
1280,8018
1281,8798
1281,18324
1281,20707
1281,19437
1281,13553
1281,4692
1281,1922
1281,17374
1282,15182
1282,5244
1282,7803
1282,15538
1282,5468
1282,20544
1282,2548
1283,1276
1283,21680
1283,12953
1283,6014
1283,16557
1283,5807
1283,15114
1283,19926
1283,15312
1283,19308
1284,11286
1284,12535
1284,4870
1284,16165
1285,4870
1285,20661
1285,4633
1285,16165
1286,13175
1286,9916
1286,10615
1286,14659
1286,14433
1286,19541
1286,12057
1286,17534
1286,18373
1286,6503
1286,7500
1287,6666
1287,17917
1287,17166
1287,5714
1287,10990
1288,9216
1288,20665
1288,19890
1288,1922
1288,19873
1289,13360
1289,1721
1289,10616
1289,14272
1289,2364
1289,21628
1289,18373
1290,1403
1290,16367
1290,18099
1290,8928
1290,18346
1290,11566
1290,7979
1290,4249
1290,19876
1290,4725
1291,11566
1291,9627
1292,6338
1292,2782
1292,9359
1292,5713
1292,11680
1292,1617
1292,19681
1292,20796
1292,21766
1293,5363
1293,8366
1293,14512
1293,9292
1293,5994
1293,20321
1293,19333
1293,11070
1293,9754
1293,11567
1293,21255
1294,4523
1294,11286
1294,14941
1295,21831
1295,20755
1295,15463
1295,11320
1295,778
1295,11538
1295,17683
1295,7856
1295,8775
1295,11315
1295,12324
1295,12006
1296,8089
1296,21744
1296,6185
1296,6185
1296,6185
1296,13041
1296,8528
1296,20724
1296,17126
1296,983
1297,4778
1297,9627
1298,14952
1298,470
1298,16545
1298,2647
1298,20321
1299,1276
1299,7788
1299,187
1299,4184
1299,10386
1299,11320
1299,824
1299,20205
1299,9164
1299,11532
1299,15894
1300,20384
1300,10122
1300,6548
1301,1276
1301,21680
1301,12953
1301,6014
1301,16557
1301,5807
1301,15114
1301,19926
1301,15312
1301,19308
1302,19698
1302,8470
1302,16117
1302,8470
1302,18545
1302,6216
1302,13553
1302,6879
1302,20707
1302,5897
1303,21912
1303,17417
1303,14827
1303,9594
1304,16829
1304,4355
1304,21623
1304,10434
1305,10446
1305,20611
1305,13668
1305,11940
1305,21566
1305,624
1305,15538
1306,12117
1306,13471
1306,16829
1307,4778
1307,13553
1307,19704
1308,3206
1308,7456
1308,14999
1308,15236
1308,16321
1308,8450
1309,12117
1309,13471
1309,16829
1310,6216
1310,5810
1310,5134
1310,2427
1310,20437
1311,21320
1311,3314
1311,6556
1311,15912
1311,16206
1311,15912
1311,15880
1311,8782
1312,11566
1312,5891
1312,9893
1312,15182
1312,11336
1312,6556
1312,15912
1312,293
1312,13553
1312,17050
1313,4778
1313,6802
1313,19057
1313,18518
1313,5134
1313,2427
1313,20437
1314,10616
1314,14864
1315,4778
1315,2171
1315,16496
1316,5700
1316,19453
1316,5700
1316,8007
1316,5947
1316,14832
1316,15312
1316,4859
1316,2307
1316,4249
1316,5299
1316,11336
1316,15064
1316,17534
1317,10319
1317,16194
1317,18115
1317,11114
1317,20611
1317,18418
1317,13755
1317,13553
1317,20611
1317,18418
1317,20918
1318,13714
1318,3971
1318,2931
1318,10483
1318,1302
1318,2903
1318,7210
1319,17225
1319,9859
1319,9258
1319,1302
1319,18748
1320,6403
1320,17978
1320,2529
1320,20741
1320,11503
1320,11566
1320,11729
1321,5046
1321,1319
1321,6838
1321,19979
1321,6503
1321,8058
1321,11050
1321,5994
1321,11670
1321,2225
1321,1516
1322,18518
1322,571
1322,11916
1322,9532
1323,8616
1323,227
1323,93
1323,3618
1324,15182
1324,1062
1325,21566
1325,19926
1326,11566
1327,11670
1327,16516
1328,17249
1328,15084
1328,4922
1328,5435
1328,1436
1328,2427
1328,5134
1328,20437
1329,8647
1329,8769
1329,20314
1329,13594
1329,20544
1329,13594
1329,19308
1329,17696
1329,1436
1329,5046
1330,6229
1330,19303
1330,5891
1331,11550
1331,7608
1332,18518
1333,13553
1333,15885
1333,1302
1333,8436
1333,19308
1333,13594
1333,5046
1333,2364
1333,8749
1333,11670
1334,2364
1334,20544
1334,21636
1334,20629
1334,19214
1334,17726
1334,2628
1334,19100
1334,13123
1334,11621
1334,14462
1335,8616
1335,11670
1335,7853
1335,15880
1336,187
1336,20707
1336,2845
1336,16437
1336,14383
1336,1552
1336,18978
1336,8549
1336,1982
1336,20418
1336,5782
1336,12849
1336,8412
1337,571
1337,2379
1337,2845
1337,9214
1337,11566
1337,2241
1337,11776
1337,9214
1337,571
1337,4690
1338,9206
1338,5363
1338,9697
1338,4721
1338,13863
1338,3354
1339,18849
1339,21680
1339,11006
1339,19958
1339,4778
1339,12834
1340,949
1340,8528
1340,14827
1340,12796
1341,17862
1341,5714
1342,4262
1342,13069
1342,3439
1342,16776
1342,9859
1343,9859
1343,15771
1343,11570
1343,14311
1343,15312
1343,4700
1344,9859
1344,13402
1344,21637
1344,12204
1344,4047
1344,21841
1345,11550
1345,7608
1346,10369
1346,12702
1346,15538
1346,8358
1347,6229
1347,19303
1347,5891
1348,18518
1349,2091
1349,19958
1349,17882
1350,18518
1350,1140
1350,1403
1351,14827
1351,8528
1351,1721
1351,2875
1351,5703
1351,1271
1351,6802
1352,16742
1352,19063
1352,8616
1352,17862
1352,10141
1353,12057
1353,1855
1353,9803
1354,14052
1354,1297
1354,16776
1354,13485
1355,10316
1356,16640
1356,16759
1356,16498
1356,6999
1357,18108
1357,10809
1357,21126
1357,15952
1357,12691
1357,19140
1357,11357
1357,2966
1357,17016
1358,2759
1358,18518
1359,9161
1359,21187
1359,17197
1359,14104
1359,19522
1359,17699
1359,14655
1359,15250
1359,11453
1360,13011
1360,19958
1360,8089
1360,6999
1361,7344
1361,12691
1361,19140
1361,9967
1361,21126
1361,6245
1361,20635
1362,19958
1362,5160
1362,20302
1362,2171
1362,10920
1362,19579
1363,19033
1363,9695
1363,11566
1363,79
1363,2770
1363,6272
1363,6383
1363,8223
1363,15180
1363,18734
1364,20544
1364,1436
1364,11670
1364,11566
1364,9532
1365,13011
1365,13887
1365,5101
1366,10120
1366,16843
1366,13340
1366,20314
1366,20633
1366,20469
1367,11566
1367,16575
1367,11566
1367,9532
1367,11566
1367,2770
1367,6272
1368,6503
1368,21171
1369,5363
1369,8341
1369,11336
1369,15312
1369,20449
1369,18373
1369,11670
1370,6160
1370,6556
1370,11670
1371,2770
1371,6272
1371,11566
1371,18734
1372,20633
1372,16763
1372,14588
1372,5175
1372,7789
1372,1108
1372,20302
1372,2171
1373,20633
1373,16763
1373,93
1373,13450
1373,21712
1374,5137
1374,4905
1374,5137
1374,4905
1374,9859
1374,3439
1375,5137
1375,4905
1375,5137
1375,4905
1375,9859
1375,3439
1376,18346
1376,11566
1376,9532
1377,12097
1377,19926
1377,8101
1377,20544
1377,16268
1378,11336
1378,11670
1379,9379
1379,8366
1379,2364
1379,16738
1379,20680
1380,20847
1380,11336
1380,1271
1380,15756
1380,2606
1381,9258
1381,2987
1381,14272
1381,16943
1381,16194
1381,4720
1381,19357
1381,12628
1381,246
1381,9671
1381,14272
1381,21792
1382,10298
1383,5700
1383,4584
1384,9216
1384,16219
1384,7379
1385,10316
1385,9697
1385,2609
1386,2875
1386,7379
1387,5647
1387,17917
1387,6802
1387,2875
1388,16773
1388,14594
1388,13650
1389,18518
1389,20090
1389,13553
1389,21285
1389,13594
1389,20141
1390,9788
1390,13650
1390,7475
1391,7979
1391,11566
1391,9532
1392,18518
1392,19057
1392,14295
1392,14873
1393,8616
1393,3601
1393,1169
1393,3601
1394,18509
1394,21566
1394,19055
1394,21064
1394,2559
1395,2875
1396,14068
1396,9061
1396,268
1396,1242
1397,2452
1397,5700
1397,13611
1397,2418
1397,6203
1397,14311
1397,19828
1397,401
1397,19243
1397,10852
1397,2021
1397,20365
1397,15691
1397,20365
1397,20365
1397,8583
1398,10097
1398,8089
1398,15182
1398,16195
1398,21736
1398,11021
1398,14122
1398,16776
1398,9782
1398,3950
1399,18709
1400,17166
1400,15204
1400,15255
1400,21912
1400,11787
1401,12228
1401,1540
1401,6369
1401,13011
1401,15314
1402,12452
1402,11423
1402,21259
1403,18108
1403,5700
1403,16109
1403,8199
1403,12848
1403,7033
1403,5994
1403,15029
1403,15029
1404,15182
1404,12770
1404,13896
1405,2408
1405,10498
1405,19926
1405,20606
1406,16828
1406,16135
1406,16135
1406,11336
1407,15991
1407,3961
1407,5653
1407,21283
1407,10883
1407,5782
1407,2402
1407,8348
1408,16578
1408,8074
1408,19647
1408,13273
1408,6707
1408,2845
1408,13082
1409,11114
1409,8089
1409,11457
1409,10097
1409,2642
1409,2171
1409,359
1409,8348
1410,8567
1410,13377
1410,5223
1410,243
1410,12079
1410,2119
1410,13135
1410,20633
1410,10097
1410,8348
1411,15182
1411,9697
1411,19926
1411,18324
1411,6627
1411,19926
1411,13594
1412,14063
1412,20090
1412,19841
1412,16816
1412,20119
1413,19308
1413,2334
1413,13921
1413,2446
1413,8769
1413,9697
1413,15065
1413,20735
1413,4422
1413,93
1413,20540
1413,2249
1414,10097
1414,15182
1414,19308
1414,727
1414,11728
1414,11438
1414,17534
1414,14974
1414,7550
1414,3889
1414,21885
1414,12671
1415,14287
1415,9854
1415,20090
1415,4720
1415,8498
1415,8348
1416,4092
1416,10097
1416,5810
1416,4990
1416,6181
1416,2418
1416,10097
1416,1779
1416,8450
1417,6503
1417,18215
1417,187
1417,17858
1417,4581
1417,16894
1417,20702
1418,21728
1418,11708
1418,21283
1418,15296
1418,10831
1418,13287
1418,10446
1419,17166
1419,19458
1419,21285
1419,1721
1419,16195
1420,6315
1420,21736
1420,19900
1420,21019
1420,14063
1420,18164
1420,17166
1420,5047
1420,20318
1420,19151
1420,15293
1421,4859
1421,15880
1421,14984
1421,20611
1421,20755
1421,10831
1421,10141
1421,14983
1422,20611
1422,15955
1422,9358
1422,18598
1422,18230
1422,11134
1422,2330
1422,14912
1422,15029
1423,15029
1423,15029
1423,15029
1423,15029
1423,15538
1423,19486
1424,2330
1424,9671
1424,14789
1424,12210
1424,2747
1424,5389
1425,12848
1425,6627
1425,467
1425,14122
1425,6321
1425,12758
1425,15538
1425,11336
1425,11336
1425,21736
1425,8698
1425,5143
1425,11680
1426,21718
1426,10316
1426,20611
1426,16923
1426,8687
1426,15495
1426,9695
1426,3144
1426,583
1426,14052
1426,19685
1427,10097
1427,294
1427,11357
1427,13598
1428,5090
1428,16155
1428,12667
1428,1540
1428,9788
1428,16420
1428,8348
1429,15029
1429,15029
1429,8348
1429,8348
1429,8348
1429,13963
1429,15378
1429,20166
1429,12057
1430,15885
1430,962
1430,20544
1430,19870
1431,5398
1431,9357
1431,15013
1432,19205
1432,1801
1432,3013
1432,6540
1432,20445
1432,9357
1433,16965
1433,9990
1433,4249
1433,2416
1434,5620
1434,10831
1434,962
1434,8769
1434,4249
1434,11869
1434,4103
1435,11787
1435,3013
1435,7763
1436,907
1436,11116
1436,19716
1436,4249
1436,18862
1436,9697
1436,3597
1436,4554
1436,20544
1436,8963
1436,14749
1436,14068
1437,8348
1437,8348
1437,8348
1437,8348
1437,8348
1437,21736
1437,9697
1437,12452
1438,4262
1438,1004
1438,1859
1438,8507
1438,10316
1438,1286
1438,6455
1439,2776
1439,10883
1439,2903
1439,14131
1440,21397
1440,696
1440,9502
1441,1020
1441,9730
1441,534
1441,11503
1441,571
1441,21283
1441,1271
1441,11503
1441,15029
1442,1721
1442,7379
1442,10479
1442,9697
1442,8887
1442,12841
1442,1801
1442,5620
1442,10479
1443,2875
1443,14774
1443,1319
1443,8089
1443,2875
1444,14063
1444,8470
1444,8975
1444,21283
1444,2827
1445,8470
1445,21283
1445,18741
1445,19243
1445,19926
1445,15538
1445,1432
1445,11557
1446,7833
1446,9990
1446,16450
1446,17398
1446,10921
1446,21283
1446,12057
1447,10097
1447,14063
1447,2903
1447,15471
1447,8176
1447,4354
1447,8567
1448,18172
1448,13476
1448,8348
1448,8348
1449,21270
1449,962
1449,3435
1449,18566
1449,9265
1449,11065
1449,21263
1449,9118
1449,11357
1449,18418
1449,8348
1449,8348
1450,4432
1450,12057
1450,13553
1450,246
1450,11320
1450,18346
1450,20633
1451,11849
1451,20544
1451,1190
1451,7097
1451,8060
1452,4537
1452,15288
1452,1979
1452,21566
1452,20633
1452,4778
1452,8348
1453,21814
1453,10348
1453,9695
1453,16244
1454,10831
1454,13949
1454,21283
1454,9112
1454,18824
1454,980
1454,21083
1455,13903
1455,19727
1455,1302
1455,14960
1455,4635
1455,8348
1455,17249
1455,504
1455,8678
1455,9716
1455,8348
1455,8348
1456,8047
1456,1890
1456,9084
1456,962
1456,11544
1456,15029
1456,15029
1456,8348
1456,8348
1456,11617
1457,21270
1457,8457
1457,18106
1458,7894
1458,15174
1458,3240
1459,19517
1459,5700
1459,15538
1459,20019
1459,14122
1460,20384
1460,21653
1460,4857
1461,777
1461,8366
1461,12452
1461,5653
1461,18142
1461,14122
1461,8450
1462,9370
1462,1318
1462,21283
1462,4355
1462,8425
1462,6827
1462,8348
1462,15513
1462,1554
1463,9697
1463,19522
1463,12834
1463,3638
1464,93
1464,20572
1464,5994
1464,14988
1464,9889
1464,11014
1464,9695
1464,6974
1464,6707
1464,2845
1465,14336
1465,2926
1465,2066
1465,9357
1466,15714
1466,4581
1466,16458
1466,2416
1467,11423
1467,635
1467,11423
1467,12852
1467,8567
1467,17166
1467,3818
1467,15204
1468,9451
1468,9082
1468,6827
1469,8035
1469,5117
1469,8089
1469,20042
1470,1190
1470,18949
1470,15566
1470,13553
1471,21566
1471,3972
1471,962
1471,2661
1471,9343
1471,18707
1471,3889
1471,13379
1471,13082
1472,12324
1472,10646
1472,8457
1472,17734
1472,11855
1473,7833
1473,2606
1473,18099
1473,6455
1473,15538
1473,7414
1474,13594
1474,15312
1474,13594
1474,15538
1474,18418
1474,17865
1474,4778
1475,20633
1475,4778
1475,13896
1476,19537
1476,7781
1476,13200
1476,4778
1476,3141
1477,2123
1477,15691
1477,15691
1477,15691
1477,14311
1477,11122
1477,14978
1477,14501
1477,9716
1477,20365
1477,15691
1477,20365
1477,17035
1477,8089
1477,4778
1477,11708
1478,9716
1478,21285
1478,7833
1478,2606
1478,21885
1478,8975
1478,21736
1478,11021
1478,6318
1479,15891
1479,15190
1479,20544
1479,5761
1479,21062
1479,18125
1480,15491
1480,4472
1480,14122
1480,17468
1480,93
1480,11081
1480,16922
1480,5810
1480,18887
1480,14334
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,8348
1480,19600
1481,19208
1481,9357
1481,9697
1481,19900
1481,15255
1481,14122
1482,6216
1482,19305
1482,7350
1482,10932
1482,12158
1482,6117
1482,19807
1482,19221
1482,21736
1482,15182
1482,18324
1483,11114
1483,15182
1483,16387
1483,6181
1483,17398
1483,19429
1483,11457
1483,962
1483,2395
1483,9716
1484,17567
1484,8348
1484,8348
1484,8348
1484,962
1484,7577
1484,1801
1484,8887
1485,10932
1485,10255
1485,17398
1486,8567
1486,21320
1486,14063
1486,14122
1486,12610
1486,1801
1487,2123
1487,14122
1487,962
1487,20544
1487,19870
1488,3408
1488,10851
1488,9172
1488,17298
1489,14295
1489,16430
1490,8528
1490,9093
1490,11582
1491,2123
1491,20633
1491,14122
1491,14063
1491,20484
1491,5810
1491,12848
1491,1721
1491,19958
1491,19243
1491,21283
1492,8089
1492,21398
1492,682
1492,6181
1492,20445
1492,13553
1492,7985
1492,11503
1493,2903
1493,2434
1493,21283
1493,6022
1493,21667
1493,15029
1493,15029
1493,15029
1493,15029
1493,15029
1494,18172
1494,1488
1494,10902
1494,18382
1494,11503
1494,1890
1494,15029
1494,8348
1494,8348
1495,13553
1495,20611
1495,16133
1495,8875
1496,21260
1496,79
1496,19208
1496,4195
1497,15029
1497,15029
1497,15029
1497,8348
1497,8348
1497,8348
1497,8348
1497,1721
1497,14122
1497,15538
1497,8348
1497,8348
1497,8348
1497,8348
1497,8348
1498,18709
1498,16540
1498,6048
1498,8881
1498,5345
1498,15691
1498,15029
1498,15029
1498,15029
1499,11352
1499,16127
1499,15885
1499,6048
1499,10965
1499,1415
1499,1242
1500,5646
1500,5646
1500,5646
1500,5646
1500,15182
1500,21566
1500,10097
1500,15538
1500,14122
1500,5646
1500,5646
1500,5646
1500,5646
1501,8348
1501,8348
1501,8348
1501,10446
1501,9697
1501,15880
1501,9196
1501,5791
1501,13069
1501,9697
1501,15880
1502,15182
1502,18324
1502,10097
1502,8054
1502,19647
1502,15538
1502,12672
1502,4645
1503,18707
1503,13725
1503,2688
1503,11352
1503,20182
1503,13269
1503,4067
1504,10097
1504,1721
